,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Wet_N_Wild_Explorations,Abbas M,5.0 of 5 bubbles,Oct 2022 • Friends,Amazing team that delivers best in class experiences!,"Chotak and Team is absolutely amazing! The best in the business. Go for an expedition with them without a second thought. It'll be an experience of a lifetime, promise! 😃"
1,Wet_N_Wild_Explorations,Ankeet G,5.0 of 5 bubbles,Oct 2022 • Friends,An epic Ganga expedition,"We went for a kayak and ducky expedition with Chotak and his amazing team of paddlers - Stanzin, Kunga, Devi, Namghyal, Manish and crew. Being in the Ganga for 4 days with this amazing team was a dream come true. They did a fantastic job of getting us to run the rapids and had us feel amazingly comfortable.More than the time on the rapids, I truly cherish the time I was able to spend with the team in the camps and on the river. Thanks Chotak! Will see you soon."
2,Wet_N_Wild_Explorations,vibha,5.0 of 5 bubbles,Oct 2022 • Friends,An unforgettable experience,"We did a Kayak expedition on the Ganges, starting from Alaknanda, all the way to Rishikesh. We completed it in 3 nights and 4 days. It was an absolutely amazing trip and a great experience. Chotak and his team are so very hospitable, the trip is unforgettable. And they are all very skilled and trained in rafting and kayaking and the safety measures they take is of great importance and gave us a lot of confidence in the river. We totally trusted them and felt at ease in the river. Writing this makes me relive those moments and I already miss the team and the river. If you’re looking for some great adventure, then you’re at the right place."
3,Wet_N_Wild_Explorations,Esti_sai,5.0 of 5 bubbles,Sep 2022 • Friends,Extraordinary,Kayaking with Wet N Wild was the best experience I've ever had! The team is extremely professional and even in the most dangerous  rapids one feels safe and looked after. Apart of that they are super fun and great companions. We laughed  a lot and had time of our life. Definitely  worth the money!
4,Wet_N_Wild_Explorations,Rini Biswas,5.0 of 5 bubbles,Aug 2022 • Solo,"Wet N Wild Explorations, an elite expedition & rafting company","My experience as a kayak-student and part of one of their trail-blazer expeditions through the entire length of Upper-to-lower Indus river has been a journey enriched with learning, excitement and fun. Mr. Tsering Chotak, the owner of Wet N Wild Explorations, is a true-blood adventurer with amazing rafting and kayaking skills and knows exactly what to offer to his students and clients. Can't thank him enough for the lessons and hospitality he has extended towards me."
5,Wet_N_Wild_Explorations,Dechen,5.0 of 5 bubbles,Aug 2022 • Friends,Professionalism!,They are the best in the adventures field and they know what they are doing!!! Highly recommended!!!
6,Wet_N_Wild_Explorations,Ankush G,5.0 of 5 bubbles,Jul 2022,White Water Kayaking on Zanskar and Indus River,"Had an amazing 2 weeks of white water kayaking on the Zanskar and Indus rivers with Wet N Wild Explorations. Did multiple day trips on both Zanskar and Indus rivers and a full self-supported expedition on the Zanskar river from Padum to Sangam with my friend Naval. Stayed at the beautiful camp of WetNWild right next to the river with amazing views.Cook da cooked delicious and nutritious food for us every day at the camp. Chotak and his team provided all the necessary logistics and gear such as kayaks, paddles, safety gear, transportation, roadside safety, and guidance on the river.I would like to thank Chotak for bringing samosas for us in the evening, organizing everyday kayaking trips, and cooking for us on the expedition. Kunga for his amazing support on the Zanskar expedition, anuj for all the amazing stories and helping me organize this trip, Ringzen for picking and dropping me at the airport and driving us around, and the rest of the team for making this trip so much fun. And the cost for 2 weeks which includes everything was very minimal and affordable. Thank you Chotak :)"
7,Wet_N_Wild_Explorations,Naval,5.0 of 5 bubbles,Jul 2022,A self-supported Kayak expedition on Zanskar,"This review is about my Zanskar self-supported Kayak expedition with Chotak and Kunga. Me and Ankush went on a Kayak trip from Padum, to Phisu, to Sacred Waterfalls and finally reaching Nimmo on the fifth day. I did multiple grade 3 and some grade 4 rapids in the Zanskar valley and am now a better paddler. Besides the tough rapids, there were amazing experiences over the camping too. The drive to Padum was beautiful, through across two high passes and through a narrow valley. At our second camp in Phisu, we drank chang (local alcohol) at a local wedding and roamed the untouched village. Chotak is a wonderful river chef and I think I could have learn how he makes Alloo Phing. Sleeping under the sacred waterfall in the Zanskar valley, under the full moon was again a super memorable experience. I am not the best paddler and was rescued safely by Kunga at the Gate rapid and Surprise 1 rapid. He also make a great friend during the trip. I have to plan doing Zanskar again very soon with Chotak.The only improvement I can think of adding to WetAndWild company is adding longer kayak paddles to the inventory. Rest we also stayed at camp site many days. On some days, we did two runs down Chilling and Scopoche rapids. The tent gets hot for few hours during the day, but everything else is great. The cook makes good stuff, we had BYOB parties and celebrated on multiple occasions."
8,Wet_N_Wild_Explorations,sandesh gupta,5.0 of 5 bubbles,Feb 2020,A Lifetime Trip to White Leh !!,"Based on their very positive TripAdvisor reviews, we booked our 8 days Leh trip with Wet N Wild Explorations. Our trip includes local sightseeing, Khardungla-pass, Nubra valley, and 3-day Chadar trek. Our hotel stay was cozy and comfortable. Chotak took care of all the permits and paperwork required for the trek. The best part of the trip was the experience of walking on Frozen river (Chadar Trek). On the trek, we were accompanied by porters, guide, and Chotak himself. He took care of us really well during the whole trek. We were treated with scrumptious meals throughout the trek. The guide (Abdul) was quite informative and enthusiastically engaged us in activities at night in camp.  We were extremely happy with Chotak's planning, tips, local driver and level of personal attention. Highly recommend!!   Thank you Wet n wild exploration and especially Chotak for providing a lifetime memorable experience."
9,Wet_N_Wild_Explorations,Agam,5.0 of 5 bubbles,Sep 2019 • Solo,My firstever outdoor adventure,I travel to Leh ladakh Indian.And it was my first trip with out any proper plan.I went out from  my room to explore Leh I saw signboard of wet and wild Explorations(a company which deals with  outdoor activities).I plan to do whitewater river rafting then I went in side n booked a trip on the zanskar river. And it trun out amazing trip with the great safety standard and service. So I planned to book my entire trip with them only. Can't explain it well in writing but it was the best choice ever I had in my life. And I would like to recommend this company whoever's travels to ladakh. Thank you team of the company. With Love Agam.
0,Wet_N_Wild_Explorations,Kinley Bhutan,5.0 of 5 bubbles,Aug 2019,Can't express enough!!!,"I got a chance to visit ladakh in 2019 August by reference of a friend of mine, and got touched with Mr tsering Chotak the owner of the company for our trip. What he promised through our bookings and he went beyond to make our trip comfortable and memorable. i highly recommend Wet n wild for tose who are keen in real Adventure trip to ladakh."
1,Wet_N_Wild_Explorations,Martin B,5.0 of 5 bubbles,Aug 2019,A world class adventure in Ladakh,"Nine of us have just returned to Australia and Canada after an amazing three-week Ladakh adventure with Chotak and his extremely fine-tuned Wet-n-Wild team.  With local sightseeing, home-stay lunches, mountain biking down some of the highest motorable roads in the world, plus the main focus of our adventure, kayaking on the Indus, Shyok, Hundar, and our finale, the world classic Zanskar gorge – it was an exceptional, and memorable adventure!  My best-ever adventure trip, and possibly the best organized in over 20 years of kayaking across the Himalayas. The camping was almost ‘glamping’, with hot towels before snacks, and the best range of camp food, including birthday cakes, fresh bread and pizza etc I’ve ever experienced on a river trip.  Well done Ramish.  All gear, equipment and kayak hire were first class.  Safety and rescues on the water was swift and professional.   Chotak’s communications throughout the whole organization of the trip were first class, and his commitment to detail and genuine customer care made for a relaxed stress-free adventure, and that was despite having to cancel our Srinagar acclimatization intro only 10 days before we were due to fly.  A highly recommended 5 star outfit.  Thank you Chotak and the boys."
2,Wet_N_Wild_Explorations,Julian R,1.0 of 5 bubbles,Aug 2019,Greedy company and irresposible crew,"It seems this company has a lot of good reviews but my experience differs the mainstream opinion. I booked the Scorpochey - Nimo Stretch for two persons per suggestion of the company because we are newbies and just want some thrill and lots of splash of water. My partner has to return to Spain and I notify the company this fact. Without my knowledge the company changed the White Water Rafting to a Ducky raft and the Scorpoche to Nimmoo strech to the Chilling to Nimmoo stretch. As the company said in their website they upgraded me without inform me from one stretch ""especially good for the beginners"" to a stretch for ""hardcore adventure seekers"", everything because they wanted to avoid to refund the money of my partner.Naively I trust the company competence even when I saw that the inflatable raft changed to a ducky raft, maybe it is more suitable for beginners I thought.Far from what I thought the trip was a nightmare. I was falling constantly on the cold waters of the Zanskar. After falling 3 times the suit was filled with water and dropping quickly body temperature. My muscles were numb and asked to get out of the river but they keep me pushing to continue, everybody was having fun but me. Here I blame the company raft team for a lack of assessment to stop me from continue the trip because I was in a bad condition and I was not enjoying the activity.Despite my request to finish my trip I would fall again in the river, terrified, gasping for air and unable to hang on to the boat because my muscles were numb. At the end of the trip I was with symptoms of hypothermia, shaking body and cold sweat because of a terrifying experience.I was blaming myself after failing so miserably in this trip but after going to the office to collect the money from my friend who didn't come; they told me that I was not entitled to the money because I was upgraded to a more expensive (and more challenging) stretch of the river. Soon I realize why I fail so badly: they put a newbie in a strech for experienced rafters. I write my experience to offer some info to all newbies looking for a raft discovery experience because they may be subjected to the same experience I lived. Maybe the lack of tourists force the companies to this kind of practices, so please check the following:- Check the stretch of the river difficulty- Check the kind of boat they offer you.- Be clear about what kind of experience you want; for me a lot of splash of water is fun but falling into the water is not fun.- Ask about the possibility of falling in the water, keep in mind that after falling 3 times the wet suit fails to keep you warm and the trip becomes really unpleasant.- Demand that as soon as you ask to get out of the river, to comply with your wishes.Maybe this is a company for experienced rafters but for newbies I can not recommend this company."
3,Wet_N_Wild_Explorations,Likhita Nimmagadda,5.0 of 5 bubbles,Aug 2019,Kayaking at the Confluence of Indus and Zanskar,"We were two girls who wanted go rafting but Wet N Wild Explorations had suggested that we do kayaking instead. We were so glad that we went ahead with their suggestion. It was an exhilarating experience! We had two 2 people assist us both through out the process (Shivam and Hari). They made the experience even better for us. Definitely recommend them to everyone! Good equipment, Great staff!"
4,Wet_N_Wild_Explorations,Bernard M,5.0 of 5 bubbles,Aug 2019,Spectacular 28 km duckey trip on Zanskar river,"Excellent, super spectacular 28 km rafting trip on Zanskar river. Wet N Wild Explorations delivered on their offer for a great rafting on a super charged river (with ice cold water).  Excellent organisation, clear focus on safety with a very professional and competent team of 4 safety kayaks along the rafts. Necessary that day, because most of us flipped over in the major rapid.  There is no comparison between the 28 km rafting and the shorter versions : we did both, and the 28 km really qualifies as spectacular white water river rafting.  I wish this competent & sympathetic team best of luck for further developing their incredible rafting offer in Ladakh. Bernard, Luca and Samuel"
5,Wet_N_Wild_Explorations,Max Emil,5.0 of 5 bubbles,Jul 2019 • Solo,Whitewater expertise,"I came to Leh as a solo kayaker and met Chotak in the Wet N Wild camp. He and all his staff were all incredibly friendly and helpful, and I was able to come along on several commercial trips which were all efficiently and professionally run - a really clean and personal experience on some amazing sections of whitewater. Staying in camp is great, with clean and comfortable accommodation and delicious food cooked for every meal."
6,Wet_N_Wild_Explorations,Raz,5.0 of 5 bubbles,Jul 2019 • Friends,Great experience,I went with a friend to do the 24 kilometers from chillin and it was amazin. very good and professional crew.
7,Wet_N_Wild_Explorations,siminacernat,5.0 of 5 bubbles,Jun 2019 • Friends,Awsome experience,"I went on duckey trip with my friends and we had an amazing time. Everything happened on time, our guides were very professional,they took good care of our safety and encouraged us to have fun. They offer you all the gear, information and assistance you need. Also, a very yummy lunch after the trip is available. Everybody in the camp is very sweet and helpful.Because of such a good experience,I decided to start a kayaking course with them and it's going very well so far. They also organise all other kind of adventure expeditions (trekking, cycling, biking). I honestly highly recommend Wet n Wild."
8,Wet_N_Wild_Explorations,Ashrut,5.0 of 5 bubbles,Jun 2019 • Family,Personalised hospitality,"I got their reference from a senior colleague of mine. However, when I had my visit to Leh and surroundings, from day one I felt their personalised attending. I and my daughter faced Acute Mountain Sickness. Their followup, standing in queue at Hospital and not accepting money for my daughter's medicine touched my heart. Trip started from Khardung-la, Nubra, Pangyong, Changla, Stok, Hemis, Rafting at Sangam of and Heritage tour and other places. Driver at stay arrangements, as per my package were good ones. Tour designing also was apt. Camps at Pangyong, though were very shaky throughout night because it being very windy there. But nearly all camps at that place were like that only. At Sangam, their camp is really at a nice place, where they arranged our lunch after rafting. In hilly areas, getting a simple, freash n hot food was a taste to stay. Also, in between I wanted to purchase something for my office and their person case to assist me in local market. In between, my daughter had her birthday also, for which Mr. Chotak arranged gift and a dinner, which was tip of the iceberg. Thanks team Wet n Wild, it was really an experience that one usually cherishes long. Would give them 7 stars out of five, if it permits 😊😊😊All the best."
9,Wet_N_Wild_Explorations,RAKESH Y,5.0 of 5 bubbles,Jun 2019 • Solo,Astonishing places with Astonishing people,"It all started at Leh Airport when got a warm welcome from WET N WILD EXPLORATIONS crew. At the very first moment they made me so comfortable and started with funny conversations . Reaching at riverside camp made me feel like that I am in the lap of nature, cold winds, clear sky , thundering sound of INDUS,boulders and the most beautiful creature i.e cyrus (dog) welcomed me there with a cute gesture. All the crew members are so  humble , cool and fun loving that you will be like a group of friends of same interest. Chotak Bhai ( owner) is the coolest person I have ever met . Manish Bhai ( manager) A guy of his own skills make u laugh at the mid of rapids . Lucky Bhai A guy who will make you feel so comfortable and safe while challenging the high waves of Zanskar river .Anuj Bhai The legend  photographer   I don't have words to express his skills and the way he captures the most unacceptable moments of your run through whole Zanskar . All other members are also amazing with their own skills . Food quality will  make you to full your belly more than your capacity . its so delicious that make you to lick your fingers twice .  WET N WILD EXPLORATIONS is the most amazing organization with amazing crew providing us the most adventurous trips , treks , downhill biking , rafting ,kayaking, camping ,ducky trip, bonfire .Do visit to these people if you are in Ladakh and make your trip memorable for your whole life ."
0,Wet_N_Wild_Explorations,boomtangboy,2.0 of 5 bubbles,Jun 2019 • Solo,"Absolutely amazing people, but.....","If you in Leh and in for some adventure, you definitely must contact Chotak and his team. While in Leh these guys helped me out right from tours to getting the necessary permits. I also was completely floored with their hospitality. So then why the poor rating? Well I coordinated and booked my rafting trip in June with Chotak in March and confirmed the same with him in May. There were some external factors that affected the price of the trip but I was assured there would be some work around / mid way. A day before the trip I went to the store and confirmed the same but on the day of the trip well the shutters were closed and when they finally opened shop they told me the price would be almost double of what was agreed. It was a real let down and also caused me to cancel an overnight trip."
1,Wet_N_Wild_Explorations,binalembo,5.0 of 5 bubbles,Aug 2018 • Couples,Exceptional 1 week fully organized tour in Ladakh (and 28 KM rafting trip),"We are a couple and chose Wet N Wild for the full organization of our 1 week tour in Ladakh last august, it has been the best choice, they even gave us oxygen supply throughout our trip and we always had refreshments. everything was perfect from the choice of sleeping arrangments to the help on deciding the itinerary (we did Leh, lamayuru, nubra valley and pangong lake). Our DRIVER RIGZEN was amazing, extremely professional and we always felt so safe even on the cliff drives. we also did the 28Km rafting trip and it was fun and we had all the necessary equipment."
2,Wet_N_Wild_Explorations,Andreacolorado,5.0 of 5 bubbles,Jun 2019 • Family,Priceless day in paradise -already dreaming of next (longer trip),"I wish I could give more stars. Our day on the Zanskar was our stand out day of amazing trip to India. My advise - plan for more - my only regret is that I didn’t realize just how special this would be, and now have to go back to India for more (my dream is the 6 day expedition!) Just for perspective on this review - I have rafted a lot - my brother in law owns a rafting company in Colorado and myself and my 16 and 21 yr old daughters have spent dozens of days (and nights) on spectacular rivers. I knew that a day on the river was one of the best ways to really experience the spectacular natural beauty in Ladakh. I also was concerned about safety and equipment and training of guides and communication with the guides in a foreign land.  I chose Wet and Wild due to reviews that addressed these concerns and I can more than confirm that the professionalism of this company is way beyond the expectation at the highest standard. Additionally, my girls were super nervous because though we had been passengers in rafts so often, since we were just three customers, we could not afford to rent the whole raft. Chotak encouraged us to go for the Ducky’s (inflatable kayaks that require the paddler to paddle - you don’t just depend on your guide for the paddling - you depend on yourself) The timing was great for this as the rapids were still class three, still safe for adventurous beginners with the exceptional support of the guides in kayaks who taught us how to paddle through the rapids and never left our side. They carefully explained what to do if we did swim and assured us that if we did swim, they would be right there and that we could count on them. Sure enough I swam through a rapid and thanks to excellent gear was not even cold in the glacier run off and felt completely safe through the rescue. The Zanskar River is beyond spectacular and we were the only people on the river for 28 km stretch from Chillig to Nimmu. The three guides two on the river (and the driver who was not only an essential part of the safety team spotting through each rapid but also a professional photographer and guide himself) were all fun, helpful, teaching us and encouraging us, all with great personal stories and their love of the river was absolutely infectious - such cool people to spend the day with! These guys are top quality guides -dedicated to the safety and comfort and all around enjoyment of their spectacular home, again this is not just by India standards, I mean international standards of service! My daughters were beyond thrilled with the day -favorite day of the whole trip- and one of them is now determined to learn to kayak, she loved it so much. I just can’t thank Chotak enough for making that priceless memory possible for us!I would advise anyone to go on the longer day trip rafting or ducky trip (even beginners )the shorter trip will leave you wishing you had done the 28km (more rapids and more spectacular beauty to enjoy!) If you experienced or a kayaker, this is the company that can provide the support and comrades to share a mind blowing amazing trip. Anyone heading Rishikesh (year round rafting) -these guys can take care of you there. If you have more time- seriously consider the multi day options. Your only regret will be that you will wish you had time for more!"
3,Wet_N_Wild_Explorations,Adam,5.0 of 5 bubbles,Aug 2018 • Friends,Wet N Wild gets 5 stars from a whitewater kayaker,"I traveled to Leh in August 2018 and only by happenstance ran into Chotak and his team at Wet N Wild. We were a group of traveling kayakers (not rafters) on a private trip. One day we walked into Wet N Wild HQ and met Chotak and his team. They really came through for us. I would go so far as to say they made our trip. Chotak let us tag along on one of their commercial raft trips. Then, in the following days, we paddled the Lower Indus with Chotak himself. After that, we were on the Wet N Wild program for the next three weeks. Punsok was our driver and friend and masterfully navigated our group through any obstacle presented (even when we were grumpy!). I was thoroughly impressed with every aspect of this organization. Skills, safety, and communication--the complete package. You really cannot go wrong in choosing Wet N Wild for whatever your next adventure may be."
4,Wet_N_Wild_Explorations,Wetnwildexploration,5.0 of 5 bubbles,Aug 2018 • Solo,Zanskar is brilliant and so is Wet N Wild Explorations,Thanks Adam.  Thats really means a lot to us. 
5,Wet_N_Wild_Explorations,Mritunjay S,5.0 of 5 bubbles,Oct 2018 • Friends,A lot of fun on the Zanskar river!,Thanks Adam.  Thats really means a lot to us. 
6,Wet_N_Wild_Explorations,Peter J,5.0 of 5 bubbles,Jul 2018 • Family,Beautiful Ladakh,"I got a chance to visit Leh and I was fortunate enough to ride the wild Zanskar in the rafts of Wet N Wild explorations, with their experienced guide and carefully curated trip. The camp site is a beautiful place upon Zanskar. Safety was taken care of with durable helmets and reliable personal floating devices. There were an ample number of kayakers for the safety of the visitors."
7,Wet_N_Wild_Explorations,crazykayaker41,5.0 of 5 bubbles,Sep 2018 • Friends,A great rafting experience,"It was really fun doing rafting on the Zanskar river. Everything is handled in a very professional manner, and doing rafting in such a beautiful location is something not to be missed."
8,Wet_N_Wild_Explorations,ogyger,5.0 of 5 bubbles,Sep 2018 • Solo,Great rafting experience!,"Thank you so much for your kind words Peter!
This really means a lot for us and definitely maintain maintain the safety standards and quality rafting in the country.  "
9,Wet_N_Wild_Explorations,crazykayaker41,5.0 of 5 bubbles,Aug 2018 • Friends,100% recommend it,"Thank you so much for your kind words Peter!
This really means a lot for us and definitely maintain maintain the safety standards and quality rafting in the country.  "
