,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Voygr_Expeditions,Ian Cartwright,5.0 of 5 bubbles,Dec 2022,"Snow leopards, Hemis National Park, Ladakh. Simply thunderstruck!","My trip with Voygr was outstanding and enlightening in so many ways; spiritually, physically, and emotionally. I remarked to Rigzin, a truly remarkable guide who quickly became a real friend, that I felt overwhelmed (in a most enlightened way) by the various aspects of Ladakhi life, including attending payer ceremonies at Buddhist monasteries, to which I was introduced. Being among centuries of tradition, customs, and history will induce you to contemplate those deep, soul-searching questions about your role in the universe.I should note here that whereas Ladakh is part of India geopolitically, it is wholly unlike how we typically know India, and I love India having travelled to many parts in search of wildlife. Ladakh is quintessentially Himalayan (it was once its own autonomous kingdom) with cultures and traditions closer to Tibet, Nepal and Bhutan.While the opportunity to witness snow leopards was the “hook” for me, and I was rewarded with some incredible sightings, this was only part of the “big picture” of experiencing the physical beauty, remoteness, and spiritual significance of Ladakh and Hemis National Park. Indeed, I suggest you cannot appreciate the snow leopard without experiencing and understanding the environment they share with us. With the uncertainty of sightings, having this wider understanding reinforces just how truly special sightings are. To this end, the leopard spotters are truly world class: I thoroughly enjoyed and felt privileged to be in their company.None of these would have been possible without the outstanding and world class organization and hospitality of Bezhad, Rashid, and the amazing Voygr “family”. I emphasize family because that was how Voygr made me feel. Voygr welcomed me into their “family” and went out of their way to ensure my visit was exceptional. Lungmar Remote Camp in the breathtaking Hemis Nation Park is very comfortable, full-service accommodation. I am a budget conscious traveler and while my trip was not inexpensive, the quality and value greatly exceeded my expectations. The camp staff were great hosts and excellent cooks!Flexibility was built in and we consulted every day on opportunities for upcoming day(s). Flexibility meant I was able to visit Rigzin’s village and experience the Losar (Ladahki New Year) festivities which was a unique once in a lifetime experience. Indeed, Voygr gave me the opportunity to meet and share time with several local families and these people touched my soul. These are truly amazing people.I originally booked a snow leopard tour with Natural Habitat Adventures (NatHab) having participated in a successful polar bear tour last year. But after discovering and researching Voygr I switched because I believed Voygr could provide a more personal experience. It was somewhat a leap of faith but one which for which my instinct was acutely accurate. Voygr provided a personal and flexible program of impeccable quality.  Everything from original inquiry, custom itinerary planning and booking, through many ad-hoc communications to the in-territory logistics was super organized. I cannot emphasize enough how highly I recommend Voygr. Voygr simply must be the gold standard in this area."
1,Voygr_Expeditions,Olga Q,5.0 of 5 bubbles,Mar 2022,Amazing time in Leh,What an exciting trip it was to go see the Snow Leopards in Leh.  I was not sure what to expect but what I experienced far exceeded it.  We were able to see 7 snow leopard sightings.  On top of  the beautiful scenery was the wonderful staff Voygr they tended to all of our needs.  I highly recommend going on a trip with Voygr Behzad and team understand service
2,Voygr_Expeditions,P M,5.0 of 5 bubbles,Mar 2022 • Family,Expedition Exceeded expectations,"We visited Ladakh to see snow leopards with Behzad Larry and Voygr expeditions in March 2022. We saw 7 snow leopards, including a mating pair that we were able to observe for several hours. Behzad and his entire team are very passionate about their work. From exceptional (and warm) accommodations in below freezing temperatures to a wide variety of delicious food, we were very well taken care of. When we were watching snow leopards in the wild, meals would be brought to us, so that we would not lose any opportunity to see these magnificent animals. Behzad is also dedicated to conservation of rare wildlife. I hope there are more people like him, it would increase the chances that our children and grandchildren will get to experience the same magic that we did."
3,Voygr_Expeditions,Nai,5.0 of 5 bubbles,Mar 2022 • Friends,Snow leopards,"Behzad and his team planned everything to perfection, worked tirelessly, and offered comfort that one can only dream of. The team of spotters would leave at the crack of dawn to begin the work of spotting leopards. Sonam always had plan B if leopards decided to take a day off and did not want to be seen. Rashid worked behind the scenes to took care of every detail. I will plan future trips without hesitation."
4,Voygr_Expeditions,sjs248,5.0 of 5 bubbles,Mar 2022,Warm experience in Cold country,"We started out on this journey a little apprehensive,  as the optimal time to see the snow leopard is the COLD winter.  The type of COLD experienced in that part of the world is something that we had never sensed living in a tent.  But we were eager to get a glimpse of the illusive snow leopard in its habitat.  We spent a total of 13 days in Leh and Hemis.  The first two days were spent acclimatizing to the altitude after which we were transported to our ""luxury tents"" in the middle of the most beautiful setting amongst the mountains.  The outside temperature was as cold as expected.  But inside the tent it was warm and cozy.  The hot water showers, the beautiful carpets and the comfortable beds was something that we had not expected in a tented facility.  The food was another surprise, as they catered to all our dietary needs and more.  The food was plentiful, delicious and prepared with a lot of care.  We had three course meals even when we were away from camp waiting to spot a snow leopard.  They sent out beds for us to sit on or lie down on while we waited.   We were successful in sighting the snow leopard 6 times.  Our first sighting was a mating.  It was an absolute thrill and one that we will never forget.  The second was a kill.  We did not witness the kill but saw the leopard by the kill.  The next few were of the snow leopard stocking blue sheep.  The team that Behzad has put together is world class.  We went to see the snow leopard apprehensive of the COLD.  We returned, WARM from the experience not only because we saw the snow leopard but because of the kindest, friendliest and whole-hearted hospitality that we have ever experienced in all our travels.  It was better than a 5 star experience and one that we would like to experience again !!!."
5,Voygr_Expeditions,Nisha Mehta,5.0 of 5 bubbles,Mar 2022,Roughing it... with 5- course meals and incredibly hot showers ;),"We spent 10 days in Behzad's camp in Shang in a totally immersive Snow Leopard experience.From the day we arrived in Leh, Behzad and Sonam made us feel so cared for as we acclimatized to the altitude in Ladakh. After 3 days we arrived at the ""camp"" (if you can call it that - more like a 5-star property in the middle of the mountains). There are two phenomal suite-style ""tents"" (again, a loose definition) that we stayed in that each have their own bathrooms inside; this was so nice given the temperatures outside.From morning to evening, Rigzin (camp manager), and crew were SO attentive to all of our requests. We had 4 different types of egg orders each morning, 6 different tea and coffee orders, and each ask was met with so much kindness and care. We felt at home on this trip, which made leaving even more difficult. As far as Snow Leopards, we had 8 sightings. The first was a mating pair and for days afterwards we saw a single leopard in the mountains. As we sat out for days, Behzad's team brought us hot chai, biscuits, breakfast, lunch, and so much more to make us feel so comfortable. We even had beds to sleep on!Needless to say we cannot wait for our next trip with Voygr!"
6,Voygr_Expeditions,rjverma,5.0 of 5 bubbles,Mar 2022 • Solo,Look no Further than Voygr!,"Incredible visit to Ladakh to see the snow leopards with Behzad and his team who provided an unparalleled experience. Employing the best trackers in the field, alongside incredible Ladakhi hospitality, each days trekking for the Snow Leopard was an absolute thrill. Accommodations are without a doubt the best in the area for an expedition such as this - no comparison. Tents were incredibly warm and cozy, hot water for showers and food was delicious. Somehow in an extreme weather environment, Behzad has created an oasis of comfort. Staff is beyond helpful and everyone is completely dedicated to the experience of glimpsing the Snow Leopard. In the end, Voygr has the best spotters so they are best chance you have at spotting the Snow Leopard. Highly recommended!"
7,Voygr_Expeditions,jacobsg88,5.0 of 5 bubbles,Feb 2022 • Couples,Dream trip to see snow leopards!,"My wife and I had a dream trip up to Leh/Hemis National Park with Voyagr Expeditions and Behzad and were lucky enough to see several snow leopards! We even saw a mum and 2 cubs playing around in snow from a few hundred meters!Behzad and his team are renowned for being the world’s best snow leopard trackers. When you combine this with the best spotting scopes in the industry (Swarovski BTX scopes with 50x magnification and 1.7x extender to 85x), you get (basically) guaranteed snow leopard sightings!The camp provides by far the best accomodation possible for snow leopard tracking anywhere on earth. My wife and I stayed in the Shan dome suite. It was beautifully appointed with wooden floorboards, stone bathroom and a high pressure hot shower! The bed was huge and very comfortable. The rooms were very well heated - my wife and I live on a tropical island hate the cold yet were happy walking around the room in underwear.We extended our snow leopard trip with side trips to Ranthambore (tigers), Jawai (leopards) and Rajasthan. Voyagr and Behzad were amazing and put together a perfect trip! The drivers and guides Behzad chose were fantastic as were the hotel recommendations!All in all there is a reason Voyagr has a perfect 5* rating on TripAdvisor… We certainly plan to book all future remote holidays with Behzad!"
8,Voygr_Expeditions,123,5.0 of 5 bubbles,Feb 2020,Amazing,"This adventure absolutely exceeded my expectations.  It was a unique combination of being totally in nature with many upscale comforts. The staff was exceptional, they anticipated your every need and were especially accommodating. I have such respect for everyone who made this a trip to remember. I really never thought about conservation before but this was a introduction to a group of individuals who are completely committed. It was inspirational."
9,Voygr_Expeditions,Nevena Boteva,5.0 of 5 bubbles,Feb 2020,Such an amazing adventure - loved the snow leopards!,"I did this adventure in february 2020  together with my father, who is a passionate wild life photographer.We liked Leh and I really loved visiting a monestery for the morning prayers. It deeply toched me and it was very intersting. I am so thankful to Behzad, Brad, Kenrab, Dzordje, Rashid,.... the whole staff, who was taking such a great care of us and made all of this possible for us. It was all very well organised. And I managed to learn so much from you. About snow leopards, about Hemis, about conservetion, enviroment. Of course VOYGR wants to offer you a nice holiday and some nice seeings of snow leopards.  But what I truelly loved is that these people are dedicated to what they do. You can see and feel its not just a job - its a passion, its an ispiration and vocation to make life better for the animals, for the village people, for nature.  We really enjoyed some nice seeing of a snow leopard. Once we spent a whole afternoon watching a mum and her two cubes. It was so amazing! The spotters did a great job too so we could also see blue sheeps, golden eagles, wolves, lammergeyersVOYGR always had an open ear for our individual needs and personal interests. And I was so happy being able to go for hiking with a guide anything I wanted.The camp in Hamis national park is really nice and comfortable as possible for the conditions there. I didnt miss anything at all in our sleeping tent, toilet or wash room. Our ""social tent"" where we could sit together, chat, have meels was cozy. Food was always great. I loved the apple cider ritual every late afternoon for warming up after going to the field trying to spot some interesting animals.For anyone who is  interested in snow leopards, who is looking for a adventure I would highly recommend VOYGR."
0,Voygr_Expeditions,Brent G,5.0 of 5 bubbles,Feb 2020,My week with Snow Leopards in the Himalayas,"I had the great good fortune to hear about Voygr Expeditions from Brad Josephs, who was our head guide on the trip I took in February.  We camped for eight nights at an altitude of just below 4,000 meters in Hemis National Park in Ladakh.  Nights were a bit frosty, but Voygr's campsite was superbly equipped and our stay was very comfortable with a few unexpected luxuries!  Along with Brad our group was led by Behzad Larry, the CEO of Voygr, and a large group of local support staff including the best snow leopard spotters in India.  We were privilged to spot many leopards along with a number of other species of mammals and birds.  I learned so much from Behzad and all of the guides, and left with a deep and lasting impression of the warmth and kindness of the people of Ladakh and of their passion for snow leopards and the mountain ecosystem that is their only home.  For anyone interested in snow leopards or seeking an exceptional adventure, I would highly recommend that you contact Voygr."
1,Voygr_Expeditions,Carrie W,5.0 of 5 bubbles,Feb 2020,Truly exceptional,"I was lucky enough to book a snow leopard expedition with Behzad and simply can't say enough good things. Behzad's passion for snow leopards, his true love of Hemis National Park, his desire to improve and expand the experiences he has for his guests, and the team that surrounds you on his expeditions is truly extraordinary. The joy, excitement, passion and caring that every member of the team displayed was above any expectation I could have set going in to this trip. If you're considering a snow leopard expedition look no further than Behzad and Voygr!"
2,Voygr_Expeditions,JoJM49,5.0 of 5 bubbles,Oct 2019,Beyond all expectations Voygr. Simply amazing!,"What a wonderful place is Ladakh. And thanks to Behzad Larry, Rashid, and Australian cultural photographer, Robert van Koesveld, we have seen the very best of it. Voygr – you are unique. You offer it all. So knowledgeable: history, geography, religion, culture, wild life, conservation, photography.  And, most special, the personal engagement with the beautiful Ladakhi people in villages, monasteries and nomad camps, and the flexibility to stop wherever, whenever, to chat to interesting locals and take photographs. Every day was jam packed with photographic opportunity, serendipitous encounters and magic moments, but we never felt rushed. We have never encountered a company with leaders, guides and interpreters so committed and so caring, and such delightful company. Easygoing and fun. But behind the scenes, every detail is covered - our trust in you complete. We felt safe. Great drivers, and the fabulous homecooked, food was plentiful and ‘clean’. ‘Off the beaten track’, driving across the Tibetan Plateau, following the tracks of the nomads and camping alongside their yaks and gorgeous pashmina goats was a highlight. As were prayers with Buddhist monks in 10th century monasteries perched high up in the oh-so-scenic mountains, joining in song at wheat harvest and dining in the ancient caravanserai. Brilliant.So Voygr, thank you for such a joyful trip, and for opening our eyes to a part of the world about which we knew so little. Only 5 stars? You deserve 100! Sensational! "
3,Voygr_Expeditions,GAM47,5.0 of 5 bubbles,Oct 2019,An outstanding photography tour in every respect.,"My wife and I were privileged join Voygr Expeditions' 14-day Ladakh Photography Tour Sept 29-Oct 12, 2019 very ably lead by Behzad, Rashid and travel photographer Robert Van Koesveld. Behzad and Rashid's warm, friendly approach, impressive regional knowledge and genuine concern for guest comfort along with Robert’s excellent photography guidance meant that this photo/travel experience has exceeded all of our expectations.The ~ 1000km road trip itinerary in individual vehicles covered all of the most significant Ladakhi highlights including Thiksey, Lamayuro, Alchi, Hemis and Diskit monasteries, the Nubra Valley, Tangyar village and Tso Moriri lake, with stays in a 4 star hotel back in Leh between each segment. We were also privileged to shoot portraits and have an evening meal under stars in Voygr's refurbished Caravanserai, last used by Silk Road traders over 70 years ago. With its considerable exposure to Ladakhi culture generally; its nomad pashmina goat, sheep and yak herders in particular, and; its stark, colourful and high-impact terrain, this trip stands out as one of our best ever travel experiences."
4,Voygr_Expeditions,ajsdelhi,5.0 of 5 bubbles,Jun 2019 • Family,"A wonderful Ladakh experience, courtesy Voygr....","My son and I spent 12 days with Behzad and team in Ladakh in June-July 2019.  I am an experienced hiker and climber, but this was my first trip with a top-class tour company - and the experience was simply, absolutely outstanding!  We were keen to do some hikes and also learn photography.  Behzad created a customized itinerary for us to do multiple treks; observe and learn about snow leopard tracking and conservation from the folks who are world-leaders in this field; see the impact of efforts to encourage eco-tourism and preserve the traditional way of village life; and explore varied terrain ranging from Leh to Hemis National Park to the Nubra Valley, ending up with a wonderful trek/jeep safari from Tso Kar to Tso Moriri.  Along the way, Behzad taught us the ins and outs of landscape and portrait photography, and got us to the most wonderful situations (outdoors and indoors) and people to photograph.  The type of access Voygr has to experts, geographies, people - I cannot conceive of anyone else being able to offer anything that comes close.Logistics and equipment were top-notch.  I felt a bit guilty about the wonderful style in which we stayed, but hey, you only live once.  The camping facilities (complete with a loo--with-a-view tent), the outstanding food that was drummed up seemingly out of nowhere, and the terrific service by the camp staff - all of it made for a memorable experience.  I want to single out Sharif for exemplary dedication and service - I don't have the right words to praise him, he is such an outstanding human being and guide.We engaged Behzad to be with for all the 12 days, and it was the best decision we made!  He is absolutely delightful company - knowledgeable, engaging, with a terrific sense of humor.  Rashid joined us for the last 4 days, and we got to know another terrific professional - I am coming back to Ladakh next summer to go climbing with Rashid.So, all in all, easily one of the best travel experiences I have ever had.  We will be back, repeatedly."
5,Voygr_Expeditions,ltsuit,5.0 of 5 bubbles,Mar 2019 • Solo,A True Adventure,"This is the second time I've traveled with Voygr Expeditions, and I'm sure to come back for more. What makes Voygr so special is that they have created adventures that are deeply aligned with and respectful of the land, the people, and the wildlife who live where we travel. The Snow Leopard tour is a true adventure. You're a few hours hike in the Himalayas, and you camp surrounded by nothing but ridges and peaks for miles and miles. You have all of the freedom you would want to explore, but they also provide the comforts you would expect from a high end luxury tour. Compared to other companies in the area, we no doubt had the best set up - the best guides, meals, tent (more like giant yurts) set ups (we had in tent heaters turned on at sunrise, and about an hour before we went to bed), and Expert trackers. Behzad and his team were great with the communications and planning ahead of time, pick up was a breeze, and everything was taken care of from beginning to end. All I had to worry about was being present and enjoying every moment of the trip. The service was unlike anything I've seen. No matter where you were, tea and cookies would find you. Each meal was multi coursed and delicious. It was a great mix of local style food, Indian food, and good old comfort food (pancakes were a treat). I went into this trip with zero expectations around seeing a snow leopard or any other wildlife. I was excited to just be in the mountains, and meet great people, but I ended up seeing so much more than I could have imagined - tibetan wolves, eurasian lynx, beautiful golden eagles, lammergeiers, and of course the snow leopard. Viewing the snow leopard for hours was truly special, and Behzad's team and the others on the trip were the perfect people to enjoy it with. Lastly, the thing I appreciated most about this trip was how much of a positive impact this expedition has on the local community, the national park, and wildlife conservation in general. The entire crew is local, the trackers are local, and so much money is flowing back into the communities and directly towards leopard and wildlife conservation. Behzad and his team care so much about this, and do whatever they can to add value to the communities and lands where they travel.Thanks Behzad, Rashid, Caitlin and team. See you sometime soon. :)"
