,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Lehchen_Bar_and_Restaurant,Sharmistha C,5.0 of 5 bubbles,Aug 2022 • Couples,Review,Best place to grab a drink when in Leh. Lovely ambiance and brilliant food especially the grilled mutton momos.
1,Lehchen_Bar_and_Restaurant,James M,5.0 of 5 bubbles,Jul 2022 • Solo,Best bar in India,"Really good vibes in this lively bar, good drinks, great food and brilliant cocktails. He staff was super friendly and as a solo traveller I was never alone in this bar"
2,Lehchen_Bar_and_Restaurant,sidshirur,5.0 of 5 bubbles,Jun 2022 • Couples,Do not miss this great place,"The place to visit in Leh City without fail. Do not miss it if you love good drinks, great food and music. Service is a tad slow, but then you'll get used to this once in Leh. Don't hurry, you are not in a metro city. Take it easy and chill"
3,Lehchen_Bar_and_Restaurant,ghoomakkad,2.0 of 5 bubbles,May 2022 • Friends,Few options in food and drinks,"We wanted to hv good food and drinks. A lot has been written abt this place so we went there. To my surprise they on serve few options in food. They serve local whiskey and beer. We ordered mutton and veg momos both were average. For a place rated so high, I was disappointed with the quality and options in food. Place has good ambience and has both outdoor and indoor seating."
4,Lehchen_Bar_and_Restaurant,Utpala,4.0 of 5 bubbles,Apr 2022 • Family,"Cozy place, good food, music",We enjoyed our evenings spent here. The owner is friendly and makes nice cocktails. The barbecue food was delicious and the music enjoyable. They also have fire going so that is a plus on cold evenings.
5,Lehchen_Bar_and_Restaurant,naveed,5.0 of 5 bubbles,Aug 2019 • Solo,Nice,Lehchen is one of the best bar in leh area great place lovely place for hang out with great food lovely
6,Lehchen_Bar_and_Restaurant,Bindlish_A,1.0 of 5 bubbles,Jun 2019 • Couples,A place that looked promising,"Being the only bar in Leh, we entered the place with many expectations.Ambience- good ( has multi seating options)Drinks- ok ( some of the std ones)Food- patheticBecause the food experience was so bad ( stale hummus, pathetic garlic bread ( the third dip was missing) and use of canned paneer ( cottage cheese)), I will not recommend this place.Having experienced lovely food across Leh, this one was a major disappointment!"
7,Lehchen_Bar_and_Restaurant,Nishita M,5.0 of 5 bubbles,Sep 2018 • Friends,Go there for the terrace experience!,"My favourite part of the Lehchen experience is chilling out on the open, shaded terrace which has a very cosy setup & enjoying a glass of beer."
8,Lehchen_Bar_and_Restaurant,Mary S,5.0 of 5 bubbles,Mar 2019 • Friends,"A Gem, truly wonderful!","We visited Lehchen Bar and Restaurant many times while staying in Leh. The food is wonderful and delicious,  catering for a global clientele. The music and atmosphere is relaxed and welcoming. Staff are so friendly and helpful and very willing to accommodate everyone. It is a beautiful really special place with excellent food and great value for money.  I would definitely recommend that you go there while visiting Ladakh, you will be amazed. The owner is extremely knowledgeable about the area and will help with any queries you may have or assist organising trips for you.A true Gem, with great food and lovely kind staff."
9,Lehchen_Bar_and_Restaurant,J0anneBr0wn,5.0 of 5 bubbles,Sep 2018 • Friends,Drinks ,Amazing drinks and service from Ronnie. Will definitely come again.. owner is awesome and please do visit when ever you are in leh Ladakh
