,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Gurdwara_Pathar_Sahib,M&M,5.0 of 5 bubbles,Oct 2022 • Friends,Incredible,"Must visit.. history is unbelievable… . It is popularly believed that Guru Nanak vanquished a demon who was trying to crush him with a boulder.However, the boulder that the demon rolled down turned soft and melted and instead of hitting him, and took on Guru Nanak's shape. In 1970, a boulder was discovered that is believed to be the one in the story with Guru Nanak's shape still carved in it. The Indian Army, along with the local people, constructed this gurudwara to pay homage to this event and all cars passing this route make sure to stop to pray and seek blessings."
1,Gurdwara_Pathar_Sahib,Aimless Vagabonds,3.0 of 5 bubbles,May 2022,Worth a visit if you are into religious history.,"The story of how the Gurudwara came to being is indeed interesting, and the chai and Langar here is to die for! Having said that, I won't categorise it to be a must visit. If you are travelling to Ladakh solely to experience the culture or are short on time, you may choose to skip this attraction."
2,Gurdwara_Pathar_Sahib,Rajesh Malhotra,4.0 of 5 bubbles,Sep 2022,Sangam Point,one hour drive from Leh.... meeting point of 2 river streams to one main.... River. Have facility for boating and rafting with limited refreshents 
3,Gurdwara_Pathar_Sahib,Anubhav,5.0 of 5 bubbles,Sep 2022,A must visit,It's a divine place then I would recommend spend at least a few minutes of your trip at this place. Also enjoy the tea and the langar.
4,Gurdwara_Pathar_Sahib,Ruchirz,4.0 of 5 bubbles,Aug 2022,Holy place- worth a visit,"Gurdwara is a wonderful place. The place does have a story around it. However, it is very well maintained. We also had a chance to experience langar. "
5,Gurdwara_Pathar_Sahib,Ravsh,4.0 of 5 bubbles,Aug 2022 • Family,Good place,"A good spiritual spot on way from Leh to Sangam. Located amidst rocky mountains on one sidd and maintained by Army, this is a nice place to take a break.and have some spiritual experience..toilets, however, were dirty. Can stay for some time as there is not much to do/ not many places to visit in Leh."
6,Gurdwara_Pathar_Sahib,84robertantony,5.0 of 5 bubbles,Jul 2022,Small stop,"Its a quaint stop on the road, a gurudwara maintained by an army regiment. its a sweet spot, a place of calm with a history of its own."
7,Gurdwara_Pathar_Sahib,NayantSavani,5.0 of 5 bubbles,Jul 2022,A legend,"Guru Nanak Sahib, as the local folklore says was able to convert the hard boulder rushing toward him into a soft substance when it hit him.The shape altered the structure of the rock and can be seen one and all."
8,Gurdwara_Pathar_Sahib,puchka,5.0 of 5 bubbles,Jul 2022 • Couples,Hospitality at its best,"A place of worship for not only the Sikh community, but open to all who wish to pay their regards to the Saint Guru Nanak.  The Stone which was supposed to have meant to kill the Saint by the demons stays preserved for posterity.  The army personnel manning the Gurudwara are polite, helpful and eager to help tourists.  Free food is served to all. A must place to visit."
9,Gurdwara_Pathar_Sahib,Amit Singh S,5.0 of 5 bubbles,May 2022,Gurudwara is a must visit,"Gurudwara Pathar peeth sahib which is located just 18 kms from Leh. The gurudwara signifies Guru Nanak Dev Ji during his visit eliminated the monster who was troubling locals at this place.This Gurudwara is maintained by Army of India. There is darbar hall, Tap isthaan is behind the main gurudwara, there is langar served here (free food). Opposite to this Gurudwara on top of hill is located a Nishaan sahib which signifies that  from this place the monster who threw the stone at Guru Nanak Dev ji which melted and become wax after touching Guru maharaj."
0,Gurdwara_Pathar_Sahib,Ravikant Sabnavis,5.0 of 5 bubbles,Jun 2022,The Gurudwara Pathar Sahib is a must visit,"Such an interesting history to the Gurudwara! Maintained by the Indian Army, which has done a spectacular job. The food served at the langar is delightful - I had experienced that in 2016."
1,Gurdwara_Pathar_Sahib,karthik g,5.0 of 5 bubbles,Jun 2022,Visit,We happened to visit the holy place during our road trip from Manali to Leh.Indeed it was a divine experience.I must say we were blessed to have a hot cup of Tea.
2,Gurdwara_Pathar_Sahib,Deepak_01,3.0 of 5 bubbles,Jun 2022,Serene & peaceful gurudwara.,"Serene & peaceful.Well maintained by army.There are shoe racks & also tea/ prasad  are provided.Langar is also operational during lunch hours,although it entails a long wait.The walk up the hillock is scenic."
3,Gurdwara_Pathar_Sahib,MADHU PRASAD K,5.0 of 5 bubbles,May 2022,Holistic Place,"This place of worship is situated on the way to Sangam in a very serene atmosphere. The maintenance is very clean and neat.  There is a Langar, where good food is served to the visitors. Dont miss this, when you are in Leh"
4,Gurdwara_Pathar_Sahib,Narasimman VC,3.0 of 5 bubbles,May 2022,We visited during Pangong lake journey from Leh.,"Quiet atmosphere.. From the environment, i guessed that its been taken care by army officers. Photos can be taken but without Flash.! Nice place to visit."
5,Gurdwara_Pathar_Sahib,LordAdvisor,5.0 of 5 bubbles,Apr 2022,Experience spiritual bliss,Do visit Gurdwara Pathar Sahib. Experience Guru Nanak Dev-ji as his body shape is imprinted in the stone. Pay your respects and gain some blessings from the great Guru Nanak-ji. Experience the food in the langar and consider yourself blessed.
6,Gurdwara_Pathar_Sahib,Satish B,5.0 of 5 bubbles,Apr 2022,A brief stop at the Gurudwara,We stopped at the gurudwara on our way from Srinagar to Leh. Kudos to the army folks for keeping the place so very clean. It was not crowded and very serene
7,Gurdwara_Pathar_Sahib,Mon@,5.0 of 5 bubbles,Apr 2022 • Solo,Peace,The Indian army manages the Gurudwara & the langar. It was an overall great experience and very peaceful inside. Please donate whatever you can for the upkeep of the Gurudwara 
8,Gurdwara_Pathar_Sahib,JayuVasu,5.0 of 5 bubbles,Apr 2022,Neat and clean place,"Those who are not from the Sikh background, no worry - you will get to read about this inside the Gurudwara itself.  Very clean and well maintaned place"
9,Gurdwara_Pathar_Sahib,Ayush69,3.0 of 5 bubbles,Oct 2021,Point of Importance for Sikhs,A very well maintained Gurudwara by the Army. The calmness and serenity is worth the mention. You get tea and biscuits all time over there as a part of community service (langar). 
0,Gurdwara_Pathar_Sahib,MokshA,5.0 of 5 bubbles,Sep 2021 • Friends,Calm and Serene,Peaceful place amidst the mountains. Maintained by Indian army. Must visit during Ladakh trip and langar prasad served here is awesome.
1,Gurdwara_Pathar_Sahib,Sid,5.0 of 5 bubbles,Sep 2021,serene place,"loved this gurudwara , the army has maintained this place so well and with so much affection . you can sit there for hours "
2,Gurdwara_Pathar_Sahib,tejasparekh3,4.0 of 5 bubbles,Sep 2021,a must visit seemingly in middle of nowhere,this gurudwara is very well maintained. there is a clean walkway and organised approach. the atrium is sombre clean and very spiritual. the complimentary langar and tea helps. 
3,Gurdwara_Pathar_Sahib,SavitaSinha,5.0 of 5 bubbles,Aug 2021 • Friends,A beautiful setting,"A very well maintained Gurudwara. The peace, quite and the setting was exquisite. It is managed by the Indian army, whose personnel manage the crowd very well. Must not miss the halwa prasad or the boondi/sev prasad."
4,Gurdwara_Pathar_Sahib,dr.niraj,4.0 of 5 bubbles,Sep 2021,Must Visit,Can you believe that Guru Nanak Dev jee visited this place about 400 yrs back and his devotee's are maintaining this holy shrine. Must have prasad and masala tea at gurudwara.
5,Gurdwara_Pathar_Sahib,contact_mohit33,5.0 of 5 bubbles,Jul 2021,A peaceful place,This is very peaceful place and very neat & clean. Everything is very well managed by army from ENTRY REGISTRATION to JUTA GHAR to Darshan to CHAI LANGAR and bhog/prashad.You can feel the blessings when at the place. Definitely recommended to visit
6,Gurdwara_Pathar_Sahib,Rahul D,4.0 of 5 bubbles,Aug 2021 • Couples,Hidden treasure,The history add beauty to this serene temple. Very well managed neat clean and tidy. Give good 1 hour to this place and nearby hike to have a memorable trip.
7,Gurdwara_Pathar_Sahib,Saurabh,5.0 of 5 bubbles,Jul 2021,Great Darshan with awesome Langar,Had great darshan and tea at the langar service of Gurudwara. It has a great historical importance and significance enroute to Magnetic Hill. It is well supported by Army establishments. 
8,Gurdwara_Pathar_Sahib,VijayItIs,5.0 of 5 bubbles,Jun 2019,Divine,This is a Gurdwara built by the Sikh regiment in Leh and it is amazing to see how they continue to serve people in these challenging situation. I was the amazed with the love and affection shown by the armed forces personnel who manage this Gurdwara who provide tea and biscuits to every visitor with a smile.
9,Gurdwara_Pathar_Sahib,Kusum Goyal,4.0 of 5 bubbles,Apr 2019,Highest Point Gurudwara,This gurudwara is located at the hightest point in the world and is maintained by Indian Army and servces the langar to all the visitors
0,Gurdwara_Pathar_Sahib,pushpa b,5.0 of 5 bubbles,Dec 2019 • Family,Serene!,It is incredible! Go there and do not miss the langar. Clean and well maintained by the armed force. 
1,Gurdwara_Pathar_Sahib,DrPreet,5.0 of 5 bubbles,Dec 2019,About Location,"It is 30 minutes from Leh. Historical Gurudwara. Can see the stone with indents from hundreds of years back. Tea and Rusk langar served 24*7. Ample parking, good seating."
2,Gurdwara_Pathar_Sahib,PK Das,4.0 of 5 bubbles,Apr 2019,Gurdwara Pathar Sahib,Amazing divine place along highway fully controlled & managed by Indian Army. We had chance to have Lunch & hot beverages which was awesome
3,Gurdwara_Pathar_Sahib,Navusharma,5.0 of 5 bubbles,Jun 2019,Ultimate Location,"Satnaam Shri Wahe Guru,  a divine and holy place . must to stop here on the way to Sangam.you will be surprise to see the miracles happened here"
4,Gurdwara_Pathar_Sahib,Raj L,5.0 of 5 bubbles,Jan 2019,DIVINE,"The story behind this Gurudwara as is fascinating as the view. The entire management is done by forces and what a beautiful gesture by forces, its a must visit."
5,Gurdwara_Pathar_Sahib,KeshavChakraborty,5.0 of 5 bubbles,May 2019 • Friends,A miraculous religious place,On the Kargil-Leh highway you will find this miraculous place where nobody is left hungry whenever you go.This place is maintained by Indian Army and it is believed that GuruNanak ji is shaped on the rock(Pathar baba) automatically.
6,Gurdwara_Pathar_Sahib,Shipra Sahu,5.0 of 5 bubbles,Sep 2019,Blessed,I am luck and blessed to be visiting this place.I wasn't aware of the story behind this holy place.. but when I reached there I just felt the energy.. took the blessings enjoyed the Prasad and paid my gratitude 
7,Gurdwara_Pathar_Sahib,sandeep k,4.0 of 5 bubbles,May 2019 • Friends,Its nice gurudwara,This is very ancient temple of sikh visitors will visiting for there bless and see near place .It's looking good 
8,Gurdwara_Pathar_Sahib,Nisha singh,3.0 of 5 bubbles,Jul 2019 • Family,Temple ,You are going for zanskar Valley. This is situated between leh and zanskar. Army is the take care of this temple. This is small a temple. 
9,Gurdwara_Pathar_Sahib,santosh,4.0 of 5 bubbles,Jul 2019,Pride of Sikh Religion  and Indian Army,"the place has a historical importance. Recently renovated beautifully. a must visit ,both from religious and historical"
0,Gurdwara_Pathar_Sahib,setty2015,5.0 of 5 bubbles,Sep 2019,Spiritual wonder at Ladakh,This Gurudwara is maintained fully by Army personnel. It is well maintained and visited by all service persons and visitors who come to Ladakh tour
1,Gurdwara_Pathar_Sahib,SONIA B,5.0 of 5 bubbles,Oct 2019 • Family,Holy shrine with bravo soldiers,"Gurdwara is an holy, spiritual place with an ancient importance.It is maintained by the army . Prasada is given to all. It is soul food."
2,Gurdwara_Pathar_Sahib,viveks3,5.0 of 5 bubbles,Jun 2019 • Family,Piece of spirituality,This Gurudwara is maintained by the Indian army and is along the way to local sightseeing. A section of it is being built. Tea is available here in accordance to religious traditions. It could be the highest situated gurudwara I have visited.
3,Gurdwara_Pathar_Sahib,arvind1000,5.0 of 5 bubbles,Oct 2019 • Couples,"Must visit . Revered Gurudwara of the Sikhs, now maintained by the Army","Gurdwara Pathar Sahib, was constructed in the memory of Guru Nanak, about 25 km away from Leh, on the Leh-Kargil road, 12000 ft above sea level. The Gurdwara was built in 1517 to commemorate the visit to the Ladakh region of Guru Nanak Dev, the founder Guru of the Sikh faith. Gurdwara is believed to house a Pathak ( Stone boulder ) with imprint of the body of Guru Nanak as well as footprints of a demon who tried to kill him while he was meditating.Very serene and peaceful gurudwara. Must visit"
4,Gurdwara_Pathar_Sahib,reubenranjanfern2017,5.0 of 5 bubbles,Sep 2019,Religious and holy place.,This is a very holy and serene place to visit. Very calm and serene. It is managed by the Indian army.
5,Gurdwara_Pathar_Sahib,AnujaMangle,3.0 of 5 bubbles,Sep 2019,religious place amidst scenic beauty,This gurudwara which is in Leh has a very religious importance. Visiting this place makes you feel very peaceful. inside there is a lot of place for devotees to sit and chant prayers. During certain days food is distributed to devotees. 
6,Gurdwara_Pathar_Sahib,jatinlodaya,5.0 of 5 bubbles,Aug 2019,ek om kar - a must place when in Leh,this gurudwara is managed by the indian army and a great place of worship.  do not miss the langar meals / chai boondi.  very pious place with historical significance.
7,Gurdwara_Pathar_Sahib,Chandrakant Apte,5.0 of 5 bubbles,Sep 2019,Very nice visit,The Gurudwara is very nice and a must see for anyone visiting Leh. It is kept very clean and the stone is kept in the Gurudwara 
8,Gurdwara_Pathar_Sahib,CHANDRA N,5.0 of 5 bubbles,Sep 2019 • Couples,DIVINE PLACE,This is place where Guru Nansk Devji converted a stone thrown on him by a demon into a soft jelly. The impression of Guru Nanak Devji is still there on the stone. The demon also got converted into a normal human being. The Gurudwara gives peace of mind and I feel it is must visit place during Leh tour. The place is well maintained by Indian Army and is neat and clean.  
9,Gurdwara_Pathar_Sahib,Sudhir K,5.0 of 5 bubbles,Aug 2019,Window of humanity,"The culture of gurudwaras throughout the world can still be seen at this place. The win of Good over evil is always true. If you believe you are on the path of truth, no harm can come to you."
0,Gurdwara_Pathar_Sahib,Prasanna N,5.0 of 5 bubbles,Jul 2019 • Couples,Where Devotion is Duty....,"The Indian army guards the frontiers of the nation which Cris crosses a Kaleidoscopic terrain. The threats faced by the soldiers who are on duty 24/7 are not limited to the hostile neighbours on either side of our boundaries. The inhospitable weather and treacherous terrain pose an equally mammoth peril to the safety and security of the troops. When the fight is against Mother Nature, impeccable training and superior equipments are not the sole means of facing the challenge. Divine intervention is also solicited in equal measure. The Pathar sahib Gurudwara is one such source of godly support.The Gurudwara is located astride NH 1 about 18 KMs from Leh city as we move  towards Kargil. The origins of the Gurudwara is associated with the encounters which Guru Nanak had  with a Demon during his return from a trip to Yarkand in Tibet around 1517 AD. The demon rolled down a boulder  which  transformed into a lump of molten wax as it hit the Guru resulting in his body frame getting etched in the boulder. The encounter ended with the demon shedding his barbaric ways and seeking the blessings of the Lord. The army in the late 1970's attempted to lay a road which ran right through this boulder. All attempts at shifting or blasting this boulder came to nought. Finally, the Lord presented himself in a dream to one of the officers and directed him to consecrate the boulder. Thus, the Pathar sahib Gurudwara came to be maintained by the Indian Army.A visit to this temple is akin to visiting any army unit. The cleanliness and orderliness is of an immaculate standard. As one enters the temple a small moat with perpetually flowing water cleanses our feet. Saffron colored headgears are offered to the visitors as covering the head is a compulsory practise in the Sikh culture. There is a Langar which offers delecious food between 11 AM and 2 PM while tea and snacks are offered all through the temple timing which is between 6 AM to 7 PM. What holds our attention is the stone plaques cemented in the walls of the temple and the portraits all of which have been gifted to the temple by the various army units which have had a tenure in Ladakh. It is their way of thanking the almighty for having protected them from the vagaries of nature and ill will of our enemies. The temple is  staffed by soldiers of the Units stationed in Ladakh. The management of the funds is entrusted to a select unit which is deployed in close vicinity to the temple.The motto  of Indian Army is ""Duty is Devotion"". In this holy site which is looked upon as the presiding deity of all army units in Ladakh ""Devotion is a form of soldierly Duty""."
1,Gurdwara_Pathar_Sahib,Vivekhanand,5.0 of 5 bubbles,Aug 2019 • Friends,Peaceful Place and Healthy for Mind,We visited the Gurdwara on second day. The Gurdwara is maintained well and my respect to army soldiers who are extending their help. We had our lunch there. The food taste was great and enjoyed a lot. 
2,Gurdwara_Pathar_Sahib,sakshita,5.0 of 5 bubbles,Sep 2019 • Family,Lovely ride,We visited this place on our second day in Leh. The ride from leh to the Gurudwara was beautiful. The langar was yummy too. 
