,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Thiksey_Monastery,Apolonia70,4.0 of 5 bubbles,Sep 2022,An imposing structure,"This was the monastery I most wanted to visit. As we stopped to take photos before entering the grounds I marveled at its size and grandeur.  Sadly, no-one informed us that the monastery wasn't open that day - usually is.  The monks decided to have a day off to do archery so we were unable to visit the place at all. We walked across the road to the monastery restaurant for lunch instead.  Lunch was good and vegetarian only. Luckily I had seen many monasteries during my week long travels so didn't feel too disappointed."
1,Thiksey_Monastery,Ruchirz,5.0 of 5 bubbles,Aug 2022,Truly divine feeling,"Nice place. Kept very clean. The vibrant colors of the monastery are worth a look. The monastery is on a height and requires some amount of climb. But, its totally worth. One must keep 45 mins - 60 mins to visit this place. The Buddhist chant of 'Om Mani....' reveres in our heart while visiting this monastery"
2,Thiksey_Monastery,84robertantony,5.0 of 5 bubbles,Jul 2022,Stunning,"a wholesome experience, from the magnificent monastery, the statues of the future Buddha, views and seeing the young monks in their studies"
3,Thiksey_Monastery,NayantSavani,4.0 of 5 bubbles,Jul 2022,"Views, Views, Views",On the highway of leh manali this place has stunning views all around. The calmness is in the worship room.
4,Thiksey_Monastery,Amit Singh S,4.0 of 5 bubbles,May 2022,This is ancient monastery,"One can visit this monastery and have blessing of lord Buddha. The view is magnificent from top of the Monastery. You will not find much eateries nearby this monastery there is only one restaurant inside the compound of this Monastery, they serve very little options of menu and take whole lot of time to serve you your order, so plan your timing accordingly. "
5,Thiksey_Monastery,Biju N,5.0 of 5 bubbles,Jun 2022 • Family,Grandeur and peace at Thiksey monastery ,"Ladakh has many monasteries that you can visit but the Thiksey monastery stands out in terms of its grandeur, awesome mountain views and it stands majestically overlooking Leh and many other small villages. It's a picture perfect monastery, well maintained and don't forget to go to a small terrace where you can get 360 degree views of the mountains and enjoy the beautiful landscapes around.A must visit in your list of places to visit in Ladakh and guaranteed inner peace."
6,Thiksey_Monastery,Ashish Kothari,5.0 of 5 bubbles,Aug 2021,Great cultural experience,"Great place to get a sense of Buddhist culture and architecture, and wonderful landscape views from the top "
7,Thiksey_Monastery,Yadlapati,5.0 of 5 bubbles,May 2022,Must Visit,"It is located on top of a hill in Thiksey approximately 19 kilometres (12 mi) east of Leh in Ladakh, India.   It is a twelve-storey complex and houses many items of Buddhist art such as stupas, statues, thangkas, wall paintings and swords.  One of the main attractions of Thiksey Monastery is the Maitreya Temple"
8,Thiksey_Monastery,Deepak_01,4.0 of 5 bubbles,Jun 2022,Peaceful & Serene.,Extremely peaceful & serene monastery.Beautiful & enriching section with the monks praying & doing their rituals.Different levels of monastery with peaceful praying halls.One has to be prepared to climb the steep stairs all along.Restaurant at the entrance provides homely food.
9,Thiksey_Monastery,Nagmani2015,5.0 of 5 bubbles,May 2022 • Solo,Most beautiful monastery in Leh Ladakh,Visit of Leh is incomplete if u don't visit this place. It gets closed at 7 pm. As I had only one day in Leh and I had to cover Pangong and Thiksey monastery in a single day. I reached here late while returning from Pangong n the monastery was closed. I could visit it from outside only. It is considered to be the most beautiful monastery in Leh-Ladakh. It's just 20 kms from Leh and on Leh -Manali highway.
0,Thiksey_Monastery,Harshvardhan Sekhsaria,5.0 of 5 bubbles,May 2022,Visit when in Leh,"This is one of the big monasteries in Leh and everyone does visit it, however if you are really keen on seeing it would recommend to visit as it opens to see around peacefully"
1,Thiksey_Monastery,Narasimman VC,5.0 of 5 bubbles,May 2022,Woww..! Get to know the Ladakh History from here..!,Beautiful drawings / devine paintings that belong to 1st & 2nd Century are carefully maintained here. Have a word with the Preists / Monks and they will explain the true Ladakh history and their culture which remain undisturbed even by the Mughals & Christs..! Hats off. !
2,Thiksey_Monastery,Oscar K,5.0 of 5 bubbles,Apr 2022,Peaceful Serenity,Really peaceful and beautiful wonder of the world. The way to the monastery was really beautiful and I found the trip a peaceful experience.
