,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Greater_Ladakh_Tour_Travel,BfromG,5.0 of 5 bubbles,Sep 2022,Ladakh in September,"We did a motorcycle tour through Ladakh organized by Greater Ladakh Tour.  They were excellent, friendly and took very good care of us.  The landscape was, as expected, stunning. We did the standard stuff including Nubra, Pangong Lake, Khardon-La, etc.  Punstok and Sonam were extremely helpful and took care of all our needs.  We stayed at the Chantsa in Leh.  Comfortable and centrally located with a couple of adorable Shih-tzus.  if you're picky about the accommodation, let them know and they will find more ""upscale"" - to a limit - lodging along the way.  All in all, a highly recommended trip, still off the beaten path."
1,Greater_Ladakh_Tour_Travel,Greater Ladakh tour & travel,5.0 of 5 bubbles,Oct 2022,best customer care and friendliest tour guides,"Julley sir 🙏
Thank you very much for your experiences Ladakh motorcycle tour with us
I hope you good time ride motorcycle Ladakh Himalayas hight pass is 
One again thank you very much
Best regards
Punchok 
Greater ladakh tour and travels 
Julley "
2,Greater_Ladakh_Tour_Travel,Banh mi LAM,5.0 of 5 bubbles,Sep 2022 • Friends,Amazing trip to Ladakh with Greater Ladakh Tour,"Julley sir 🙏
Thank you very much for your experiences Ladakh motorcycle tour with us
I hope you good time ride motorcycle Ladakh Himalayas hight pass is 
One again thank you very much
Best regards
Punchok 
Greater ladakh tour and travels 
Julley "
3,Greater_Ladakh_Tour_Travel,Hang Hoang,5.0 of 5 bubbles,Sep 2022 • Friends,Great experience,"Super experience with Greater Ladakh Tour & Travel, best customer care and friendliest tour guides I have travelled with. All the Tour  has stunning views, great if your looking for a place to capture timeless moments... We also experienced with tempo traveller van to many location, Sangam River, Khardung la, Nubra Valley, PANGONG Lake, and more monastery with beautiful view.Phunchok, Jingmet  personally had a daily followup throughout our tour & was extremely helpful!Highly recommended for anyone who loves impressive nature"
4,Greater_Ladakh_Tour_Travel,Greater Ladakh tour & travel,5.0 of 5 bubbles,Oct 2022 • Friends,Thank you all of Greater Ladakh tour and travel team for a great service.,"I came across to know Greater Ladakh Tour and it turned out a really best-ever experience. Everything was nice and well arranged. I felt like home just when I came there at the first moment. Punchok, Sonam and everyone in Greater Ladakh was like my family. Julley Ladakh!"
5,Greater_Ladakh_Tour_Travel,Hoa D,5.0 of 5 bubbles,Sep 2022 • Friends,Leh - Ladakh Himalayan Ride 2022,"Hi Hang thank you very much jullly 🙏
For sharing your experiences with us now maney vitnames come to visit ladakh October
They r very happy to visit ladakh
Please keep sharing my contact no +91 9469045464.+919622951801
greaterladakhtour@gmail.com
Thank you one again 🙏
Best regards
Punchok "
6,Greater_Ladakh_Tour_Travel,Greater Ladakh tour & travel,5.0 of 5 bubbles,Jul 2022,Fabulous Family Trip,"Hi Hang thank you very much jullly 🙏
For sharing your experiences with us now maney vitnames come to visit ladakh October
They r very happy to visit ladakh
Please keep sharing my contact no +91 9469045464.+919622951801
greaterladakhtour@gmail.com
Thank you one again 🙏
Best regards
Punchok "
7,Greater_Ladakh_Tour_Travel,Joe from Thailand,5.0 of 5 bubbles,Sep 2022 • Friends,good experience,"The service attitude of the reception or any of the hotel's staff is also extremely professional, and friendly making you feel at home."
8,Greater_Ladakh_Tour_Travel,Greater Ladakh tour & travel,5.0 of 5 bubbles,Sep 2022 • Friends,Amazing,"Thank you very much
Julley 🙏🙏🙏"
9,Greater_Ladakh_Tour_Travel,Sanmugam arumugam,5.0 of 5 bubbles,Aug 2022 • Solo,Solo trip,"Thank you very much
Julley 🙏🙏🙏"
10,Greater_Ladakh_Tour_Travel,Greater Ladakh tour & travel,,,,My first trip from kashmir to ladakh (Srinaka to Leh) with greatr ladakh tour and travel it was very impressive.  Along the way I’ve seen the surreal beautiful landscapes and Mr.Pubchok and his team the service are excellent and friendly and his Greater Ladakh Recidency hotel in Leh was delightful. it was clean and safe  I hope to go back again with my friends soon.
11,Greater_Ladakh_Tour_Travel,Narayantravelogue,,,,"Thank Mr Joe 
Share your experiences with us
We r also comfortable with your group ride motorcycle
Hope you have good memories experience
One again thank 
Punchok 
See you again one day,,🙏🙏🙏
"
12,Greater_Ladakh_Tour_Travel,Greater Ladakh tour & travel,,,,"Thank Mr Joe 
Share your experiences with us
We r also comfortable with your group ride motorcycle
Hope you have good memories experience
One again thank 
Punchok 
See you again one day,,🙏🙏🙏
"
13,Greater_Ladakh_Tour_Travel,ayohmatmekoh,,,,"Most of the place we travel has its own beauty..from Sornamag, Kargil, Leh, Turtuk, Pangong Lake all have different story to tell and it was our Leh - Ladakh Himalayan Ride 2022Lead by Bro Ayohmatt..🤟🇲🇾"
14,Greater_Ladakh_Tour_Travel,Greater Ladakh tour & travel,,,,"Thank you very much sir 🙏
For sharing your experiences with us
Hope you will enjoy ride ladakh Himalayas with my team
Best regards
Punchok🙏
"
15,Greater_Ladakh_Tour_Travel,Khairul A,,,,"Thank you very much sir 🙏
For sharing your experiences with us
Hope you will enjoy ride ladakh Himalayas with my team
Best regards
Punchok🙏
"
16,Greater_Ladakh_Tour_Travel,Greater Ladakh tour & travel,,,,"We had selected Great Ladakh Tours by researching on internet and from reviews on Trip Advisor.  Mr. Punchok was proactive and patient to answer our numerous queries.  We finally left to his best judgement to plan itinerary by keeping in mind our wish-list.Everything was good from the time we landed at Leh airport till we left Leh after 8 days with loads of memories.  Hotels selected were nice, travel itinerary was planned with clockwork precision, transportation was very comfortable.  Our drive Punchok Chuli was an excellent driver, very pleasant, always smiling and always ready to help.Barring things like hotel in Pangong and a few amenities here and there , overall our trip was just fabulous.  Thanks to Mr. Punchok."
17,Greater_Ladakh_Tour_Travel,Evanri,,,,"Thank you very much sir 
For sharing your femily trip 2022 ladakh 
I hope your family injoy in ladakh 
One again 🙏🙏🙏
Best regards 
Phunchok tsering "
18,,,,,,"Thank you very much sir 
For sharing your femily trip 2022 ladakh 
I hope your family injoy in ladakh 
One again 🙏🙏🙏
Best regards 
Phunchok tsering "
19,,,,,,We from Malaysia are very excited to follow the package under Greater Ladakh.  I have personally followed it several times.  Next year 2023 will be again from Simla - Manali - Leh - Paggong
20,,,,,,"Thank you sir 
For sharing your experiences with us
I think your group have good experience motorcycle tour with us for 10 days sirinagar to ladakh
Hope we will see you again nex year
Shimla Manali leh road we ride together again
Thank you 🙏
Best regards 
Phunchok 
"
21,,,,,,"Thank you sir 
For sharing your experiences with us
I think your group have good experience motorcycle tour with us for 10 days sirinagar to ladakh
Hope we will see you again nex year
Shimla Manali leh road we ride together again
Thank you 🙏
Best regards 
Phunchok 
"
22,,,,,,the best service is satisfactory A to Z and the driver is highly committedthe trip provided is interesting and amazing
23,,,,,,"Thank you very much bro ,🙏
For sharing your experiences ladakh trip with us
We r trying to make sure ladakh trip comfortable n memorable for your life 
Take sweet memory of ladakh Himalayas
Thank 
Best regards
Phunchok "
24,,,,,,"Thank you very much bro ,🙏
For sharing your experiences ladakh trip with us
We r trying to make sure ladakh trip comfortable n memorable for your life 
Take sweet memory of ladakh Himalayas
Thank 
Best regards
Phunchok "
25,,,,,,Greater Ladakh tours and travels deserve a five star rating.Punchok and Sonam did a great job in arranging my solo trip to Ladakh.They were always ready to help and answer all my queries.Every little detail of the trip was well take care off.The driver Padma too did a great job.He was very steady and I felt safe travelling with him.Thank you team Greater Ladakh for making my trip a memorable one.
0,Greater_Ladakh_Tour_Travel,David,5.0 of 5 bubbles,Jul 2022,Motorbike trip,"I knowPhunchok for more than 10 years. I use his services every time I am in Ladakh. Motorbike rentals, permit facilities, trekking gear rental and now the amazing hotel. I really recommend it, you can trust him and he always does what he promissed. I will use his services again next time. Thank you.David"
1,Greater_Ladakh_Tour_Travel,Wit.Siri,5.0 of 5 bubbles,Jun 2022,Professional service,Very good tour agency in Ladakh. Flexible time and plan (depend on discuss) and the driver is very good and safe drive.
2,Greater_Ladakh_Tour_Travel,Mayank A,1.0 of 5 bubbles,Jun 2022 • Friends,Very very poor services provided by Mr Sonam and Mr phunsukh,"I booked 7N/8D package from Mr phunshuk and Mr sonam for 73000.I faced a lot of issues with these unprofessional people . 1. They took money from us for booking pangong tso hotel and when I reached there I got to know that they haven't booked hotel for us . Later I have to book my own accommodation.  When I reached to the hotel which Mr sonam has booked , hotel staff was cursing them that they Don't pay the money on time and they both are completely fraud . 2. At Nubra valley they booked magpie camp for us which lacks basic facilities like wifi , proper lighting . At the end I have to take alternative accommodation I.e hotel saser LA  which was very good and was having all the facilities. If you are going to Nubra valley avoid taking magpie camp accommodation at any cost . It will not cost more than 1500rs but these fraud travel agent will tell you that they have booked for 3500rs .3. Airport drop was included in our package but they never provided us the same . They tried to extort extra money from us for Airport drop 4 hours before our departure.  These people are highly unprofessional and avoid booking any package with them .I highly regret booking my package with these unprofessional people .The services which I have got is not at all worth the amount 73k which I have paid ."
3,Greater_Ladakh_Tour_Travel,Greater Ladakh tour & travel,5.0 of 5 bubbles,May 2022 • Couples,Highly recommended,"Unfortunately we meet this couple they booked tour package for 7N/8D. Actually this package is for 73000. Before they booked the package we gave them day by day itinerary details and accomodation details. They also checked by internet then they say ok then they paid 5000 advanced. After they arrived Leh when they checked at the hotel then we asked for rest of the money but they said they are tired and pay in the evening o tomorrow. At that we are busy and they left to Nubra. After 4 days when they came back they start complaining actually they don't want to pay the amount and they said all this places have no  internet connection
After arguing they paid only 69000 and also they didn't pay the cab driver Mr Dorjay if anyone speak to him his contact number is 9469712289 
They said Mr. Dorjay to take some more places they told they will pay extra but after they came back to hotel they didn't pay they said they will pay in the morning but unfortunately they ran from our hotel at 3:00am like a thief.
Right now I will busy as soon as possible i will send you CCTV footage 
We are not fraud actually this couple is fraud.
"
4,Greater_Ladakh_Tour_Travel,Mohit U,5.0 of 5 bubbles,May 2022,Blissful experience - as pristine as Ladakh,"Unfortunately we meet this couple they booked tour package for 7N/8D. Actually this package is for 73000. Before they booked the package we gave them day by day itinerary details and accomodation details. They also checked by internet then they say ok then they paid 5000 advanced. After they arrived Leh when they checked at the hotel then we asked for rest of the money but they said they are tired and pay in the evening o tomorrow. At that we are busy and they left to Nubra. After 4 days when they came back they start complaining actually they don't want to pay the amount and they said all this places have no  internet connection
After arguing they paid only 69000 and also they didn't pay the cab driver Mr Dorjay if anyone speak to him his contact number is 9469712289 
They said Mr. Dorjay to take some more places they told they will pay extra but after they came back to hotel they didn't pay they said they will pay in the morning but unfortunately they ran from our hotel at 3:00am like a thief.
Right now I will busy as soon as possible i will send you CCTV footage 
We are not fraud actually this couple is fraud.
"
5,Greater_Ladakh_Tour_Travel,Mohan T,3.0 of 5 bubbles,May 2022 • Family,Average,"This was our first trip to Leh-Ladakh and we will not sure how to book a package we tried all online portals but haven’t got satisfied with the quotes received.we found Greater Ladakh tours and travels as a recommendation from one of our previous trip driver and we were fortunate enough to go ahead and book or entire package with them.The best part is the entire itinerary is designed by Mr phunchuk and his team and every thing was seamless the team was very much caring and responsible enough to guide us in the entire tour. All our properties were great,  I would highly recommend to book your Next Leh Ladakh trip with them."
6,Greater_Ladakh_Tour_Travel,ashishvetmed,5.0 of 5 bubbles,May 2022 • Family,My experience,"I travel quite widely around the world and have had all kinds of experiences with tours and tour operators, ranging from pathetic to blissful. This company managed by Panchok Tsering tops my list of most blissful experiences. My Ladakh tour and trek trip threw all kinds of challenges from the beginning to the end. My friend fell sick and we kept changing the itinerary. Finally, we had to abandon the trip half way through as I had a personal emergency. Throughout the ill-fated trip, Panchok kept his cool, answered all our questions, and even partially refunded the tour cost. Frankly, I wouldn't have been so generous if I were him. Panchok knows Ladakh in and out and personally makes sure everything is going to plan and customers are happy. In a remote place like Ladakh subjected to severe weather conditions, flexibility and empathy are key to customer service and Panchok goes beyond the call of duty and commercial considertions to make you happy. I would whole heartedly recommend his tour company and hotel."
